"","comid","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"904",23101414,0.0027626667720368,50155427,50019845,50219277,7.055,0.04,7.06,0.005666,5.85,5.85,13206.6221,7055,36.48549605,13206.6221,7055,0.002762667,6.24e-06,1.87121140574861,0.0001066027,1,0.527488346466725,0.781818181818182,10.2114975271925,2.42230036138503,2126009.30196638,8.67999999999996e-08,0.00275191955716279,1.07472148740113e-05
"905",23101416,0.00958131385443769,50019837,50019845,50106239,5.445,0.03,16.23,0.0191,7.82,19.17,19032.48385,5445,500.2931681,35303.83056,16233,0.014171073,2.61e-05,3.49506978021423,0.0001786596,2,0.765743671654658,0.781818181818182,10.2563172650241,1.98989603743938,2155381.18624691,2.719e-07,0.00954457588292535,3.67379715123324e-05
"906",23101418,1.09500693339895,50155428,50019838,50219276,2.403,0.1,2.4,0.041667,1.28,1.28,2021.948577,2403,2214.047711,2021.948577,2403,1.095006933,0.001729725,0.840908249446019,0.000895053571283749,1,0.222399640213535,0.781818181818182,10.7513220290428,0.219875975051434,42082.6550909616,1.19196614554378e-05,1.09162566452846,0.00338126887049408
"907",23101420,0.938150503929552,50019838,50019858,50106238,6.437,0.06,14.05,0.030605,6.42,11.76,17392.67967,6437,31918.04924,25101.59853,14045,1.271554447,0.00271412,2.70239663843678,0.000824946342030586,2,0.667513056539757,0.781818181818182,10.8584813300344,0.29281611931835,276224.485852071,9.61797977870465e-06,0.935225767562706,0.00292473636684613
"908",23101422,3.16853986749808,50155429,50019424,50219275,2.643,0.14,2.64,0.05303,1.37,1.37,2301.590151,2643,7292.680151,2301.590151,2643,3.168539867,0.005323124,0.871528294075284,0.00107584926642745,1,0.235502220288707,1.3108056316435,9.97798899688219,0.153666704597022,29640.7479786444,1.83891585828138e-05,3.15284106661875,0.0156988008793343
"909",23101424,0.0091592439702828,50155430,50019891,50219274,2.841,0.08,2.84,0.028169,1.97,1.97,2994.781112,2841,27.42993085,2994.781112,2841,0.009159244,1.39e-05,1.0551445813986,0.0001717786,1,0.308386344366932,0.781818181818182,10.1611487583966,0.959100125542512,452663.923588919,2.77600000000002e-07,0.00912414660429168,3.50973659911124e-05
"910",23101428,0.00382752772638001,50019839,50019833,50054794,1.995,0.01,87,0.017471,5.02,105.78,17133.91453,1995,3101.611985,207379.2387,87004,0.014956232,2.93e-05,8.58856083065216,0.0001062215,4,1.10872943444086,1.14705489644033,9.99381213560289,1.3269818377856,29779127.9866043,7.28000000000005e-08,0.00380787679823848,1.96509281415254e-05
"911",23101430,0.00403872155531889,50155431,50019830,50219273,1.972,0.05,1.97,0.025381,2.32,2.32,2265.521766,1972,9.149811592,2265.521766,1972,0.004038722,3.94e-06,1.14999324145678,5.25756e-05,1,0.341214171329408,0.903554724509684,8.5825382210821,1.52891972361477,1588299.8598162,1.009e-07,0.00401332932067849,2.53922346404054e-05
"912",23101432,0.091713935136795,50155432,50019848,50219272,1.964,0.1,1.96,0.05102,1.14,1.14,1556.585305,1964,142.7605637,1556.585305,1964,0.091713935,0.000125229,0.79117171226114,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"913",23101434,0.00755914937787861,50019840,50019846,50070147,1.28,0.01,57.14,0.014351,2.91,74.22,9122.933696,1280,1705.281256,134345.293,57136,0.012693271,2.3e-05,7.12719086028129,0.0001298513,3,1.03757938775666,1.4334939471905,9.88708053578155,1.34837880099502,14652176.3198922,1.32599999999999e-07,0.00750922828783476,4.99210900438491e-05
"914",23101436,0.00611573769496104,50019841,50019842,50106237,3.673,0.03,20.88,0.021073,3.81,19.37,12908.87552,3673,1169.527232,39422.79479,20876,0.029666269,6.04e-05,3.51421672234515,0.0001417531,3,0.767825659459123,0.781818181818182,10.3750299752633,1.30707214419999,3830409.51179943,1.77300000000001e-07,0.00609303625581842,2.27014391426273e-05
"915",23101438,0.0124430107118356,50019842,50019839,50058906,0.911,0.02,82.48,0.017095,1.97,98.15,7521.671955,911,3013.661993,187156.9539,82483,0.016102324,3.07e-05,8.25668647940273,0.0001957089,4,1.09369132001376,1.18717383099639,10.0176121912263,1.34577790304155,7130933.1896889,2.65300000000001e-07,0.0123776473224833,6.53633893522591e-05
"916",23101440,0.000657373849545781,50155433,50019849,50219271,2.864,0.05,2.86,0.017483,3.64,3.64,4176.106581,2864,2.745263259,4176.106581,2864,0.000657374,7.54e-07,1.4576740956602,7.86064e-05,1,0.43217301119885,0.949575737187758,10.4766104188258,1.59096331593193,2740220.28299774,1.58999999999999e-08,0.000654714828487212,2.6590210585698e-06
"917",23101442,0.00297542329791119,50155434,50019843,50219270,2.069,0.07,2.07,0.033816,1.24,1.24,1709.117326,2069,5.085347511,1709.117326,2069,0.002975423,4.1e-06,0.826972732615264,4.51082e-05,1,0.215367185482987,0.781818181818182,9.93098704223224,1.50156205453192,945100.120700529,8.55999999999994e-08,0.00296331764758731,1.21056503238841e-05
"918",23101444,0.00192351180202178,50019843,50019849,50137361,0.205,0.04,4.87,0.028747,0.03,6.46,404.1022352,205,8.168195701,6677.428227,4872,0.001223255,1.26e-06,1.97150352991257,8.3933e-05,2,0.54720452161877,0.781818181818182,10.3556562182211,1.92951819370395,3460822.54649641,5.19000000000003e-08,0.00191629249918286,7.21930283891893e-06
"919",23101446,0.00273721904034022,50019844,50019840,50078278,1.427,0.01,50.24,0.010151,4.92,68.24,9730.556973,1427,1297.980673,120066.0435,50242,0.010810556,1.9e-05,6.81890644514972,8.39124e-05,3,1.02070242412954,1.44111071160161,9.87074501713206,1.39287853122239,34315520.0195454,4.75999999999997e-08,0.00271894782448428,1.82712158559399e-05
"920",23101448,0.00248821239678219,50019845,50019844,50089421,0.724,0.02,24.01,0.01541,0.3,25.33,2929.873959,724,544.0688128,51440.32662,24012,0.010576698,2.15e-05,4.04720778697784,9.86071e-05,2,0.821628352761135,0.781818181818182,10.2852892135839,2.10280122537412,9535004.9782693,7.08000000000001e-08,0.00247873022049646,9.48217628572414e-06
"921",23101450,0,50155435,50019853,50219269,6.441,0.04,6.44,0.006211,5.96,5.96,12168.98103,6441,0,12168.98103,6441,0,0,1.88965045764004,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"922",23101452,0.0120019665484539,50155436,50019853,50219268,10.953,0.05,10.95,0.004566,13.02,13.02,31226.42127,10953,374.7784636,31226.42127,10953,0.012001967,2.88e-05,2.85113132065348,0.000134102135322258,1,0.687987809404833,0.781818181818182,10.1445116495174,1.9834506606856,2493326.99669138,2.25012085289751e-07,0.0119549972615528,4.69692869011165e-05
"923",23101454,0.00405331229388923,50019846,50019842,50063874,0.345,0.01,60.7,0.015651,0.64,76.8,2503.564311,345,1750.542516,140212.4871,60696,0.012484926,2.28e-05,7.25654899682055,0.0001077635,3,1.04444506440874,1.37456815169439,9.85772178600708,1.35490766399744,23363848.5848253,8.6099999999999e-08,0.0040275728597209,2.57394341683226e-05
"924",23101458,0.00357676016828725,50019847,50019844,50106236,2.968,0.01,24.8,0.005242,14.27,37.99,14869.13512,2968,727.2771943,58895.15993,24803,0.012348675,1.91e-05,5.00976782281934,4.95041e-05,2,0.903076589799852,1.84869067341547,9.44561371703125,1.32496174215902,21871907.1849642,5.13000000000005e-08,0.00353605517618903,4.07049920982253e-05
"925",23101460,0.0654139071702957,50155437,50019847,50219267,5.079,0.03,5.08,0.005906,5.05,5.05,8796.619682,5079,575.4212633,8796.619682,5079,0.065413907,0.000113945,1.73183262975056,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"926",23101464,0.00230273829519354,50155438,50019859,50219266,1.988,0.05,1.99,0.025126,1.69,1.69,1935.614102,1988,4.457212717,1935.614102,1988,0.002302738,2.64e-06,0.973345835339323,4.2591e-05,1,0.278085141503921,0.781818181818182,10.0079107643996,3.45460338228192,1671200.22129913,6.64999999999993e-08,0.00229335308683682,9.38520835672717e-06
"927",23101466,0.0109596998693884,50019848,50019859,50036807,1.719,0.01,123.95,0.017346,3.45,152.23,17881.82091,1719,7635.591709,333130.5521,123950,0.022920719,5.02e-05,10.4025705535833,0.0002090205,4,1.18184121960291,0.985628515592637,10.0441712693518,1.32550550305001,8318421.01396183,2.908e-07,0.0109099857312353,4.97141381531235e-05
"928",23101468,0.00208777648571099,50019849,50019850,50106235,0.637,0.03,8.37,0.026284,0.5,10.6,1629.713133,637,14.31593572,12483.24794,8373,0.001146812,1.35e-06,2.55863536893123,7.47982e-05,2,0.646682401445465,0.947681891336441,10.5010702747832,1.84572437531551,8472357.65570249,5.48999999999997e-08,0.00207938436047208,8.39212523890404e-06
"929",23101470,0.718564450740814,50019850,50019900,50089420,0.023,0.01,10.41,0.025937,0.06,11.77,62.18571904,23,223.6461522,14117.12545,10411,0.015842188,1.9e-05,2.70360600258878,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"930",23101472,0.00458822393451413,50155439,50019851,50219265,9.173,0.05,9.17,0.005453,6.37,6.37,17946.34565,9173,82.34185266,17946.34565,9173,0.004588224,1.29e-05,1.9569975231552,0.0001179408,1,0.544329360965225,1.01416025941734,9.83425458463968,1.14053481354478,1883241.78326207,1.104e-07,0.00456593890462167,2.22850298924601e-05
"931",23101474,0.00380535951638885,50019851,50019847,50137360,1.245,0.01,16.76,0.00537,5.35,18.67,4291.512554,1245,98.67260079,35229.40513,16756,0.002800859,5.29e-06,3.44678424381274,2.39578e-05,2,0.760422911774905,2.01128471360432,9.28538429047572,1.24418907257485,18910832.8820575,4.10000000000004e-08,0.00374968858043261,5.5670935956235e-05
"932",23101476,0.000793755851722427,50155440,50140827,50219264,9.041,0.01,9.04,0.001106,9.68,9.68,22058.8375,9041,17.50933135,22058.8375,9041,0.000793756,1.81e-06,2.43923038887754,2.9592e-05,1,0.628580123889883,1.15287747278184,10.1629876946215,1.49320214782803,7525493.15058611,1.68999999999999e-08,0.000789812979107896,3.94287261453077e-06
"933",23101478,0.0583372376859188,50155441,50140827,50219263,4.558,0.04,4.56,0.008772,4.26,4.26,7219.613031,4558,421.1722814,7219.613031,4558,0.058337238,9.89e-05,1.58349322289867,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"934",23101482,4.98251930735952,50155442,50019421,50219262,2.027,0.11,2.03,0.054187,2.19,2.19,2259.169911,2027,11256.3577,2259.169911,2027,4.982519307,0.005139889,1.11561169411759,0.0012455709807114,1,0.329647504734485,1.64221639293563,10.4940949348913,0.141519176785912,32623.5421366153,2.41176255296528e-05,4.955293208397,0.0272260989625144
"935",23101484,0,50155443,50019852,50219261,6.804,0.03,6.8,0.004412,7.74,7.74,14750.4251,6804,0,14750.4251,6804,0,0,2.16831785490692,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"936",23101486,0.00262404406450016,50019852,50019835,50054793,5.052,0.01,69.56,0.01107,20.48,89.54,39745.85375,5052,5724.767786,189195.6314,69556,0.030258457,6.39e-05,7.86714217843649,4.12002e-05,3,1.07527107102931,1.34005605284463,9.76625287761522,1.48496321979622,50569660.5427105,4.72999999999998e-08,0.00260733322242995,1.67108420702045e-05
"937",23101488,0,50155444,50019851,50219260,6.338,0.03,6.34,0.004732,6.96,6.96,12991.54693,6338,0,12991.54693,6338,0,0,2.05040688271918,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"938",23101492,0.0527489276384878,50155445,50019879,50219259,4.296,0.09,4.3,0.02093,4.82,4.82,7261.286753,4296,383.0250895,7261.286753,4296,0.052748928,7.95e-05,1.68985615539467,0.000201031070199654,1,0.488530305112933,0.781818181818182,10.5020705291708,0.587276388550114,647286.633867491,6.16371866410165e-07,0.0525635355113049,0.000185392127182836
"939",23101494,0.000565785792191246,50155446,50019879,50219258,2.162,0.05,2.16,0.023148,2.12,2.12,2368.056578,2162,1.339812767,2368.056578,2162,0.000565786,6.32e-07,1.09669780437767,9.13832e-05,1,0.323007031720983,0.781818181818182,9.87105677829131,0.685633789274198,1570984.60424975,1.65999999999998e-08,0.000563486166577317,2.29962561392903e-06
"940",23101496,0.000505137459820142,50155447,50019843,50219257,2.598,0.03,2.6,0.011538,5.19,5.19,4564.208666,2598,2.305552772,4564.208666,2598,0.000505137,4.44e-07,1.7569410054349,4.92763e-05,1,0.503269149417114,0.781818181818182,10.3743694881357,2.06883531865266,3032792.49055934,1.51999999999999e-08,0.00050324137175275,1.89608806739191e-06
"941",23101498,0.00103634946201837,50019853,50019856,50137359,1.433,0.02,18.83,0.005842,0.58,19.55,5060.656251,1433,380.0230719,48456.05855,18827,0.007842633,1.94e-05,3.53136907109478,6.47976e-05,2,0.769664531477709,0.781818181818182,10.1757298200543,1.97526834751383,19287808.4557248,3.11000000000002e-08,0.00103229884235885,4.05061965951847e-06
"942",23101500,0,50019854,50019856,50063873,0.107,0.01,37.42,0.016301,0.01,40.18,552.0720731,107,5215.563649,76890.30861,37422,0.067831223,0.000129805,5.15976839480313,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"943",23101502,0.221889021423016,50019855,50019863,50106234,3.495,0.05,7.02,0.062678,1.57,5.91,6576.803955,3495,2766.389436,9970.065019,7020,0.277469548,0.000468086,1.88128922889912,0.000458069812946322,2,0.529485192724317,0.781818181818182,10.6417153204913,0.46341810108364,223176.566119503,2.11579745175357e-06,0.221140347541882,0.000748673881134109
"944",23101504,0.0129756652524362,50155448,50019863,50219256,3.42,0.05,3.42,0.01462,2.74,2.74,4293.302331,3420,55.70845387,4293.302331,3420,0.012975665,2.03e-05,1.25525510418132,0.000226624,1,0.37504048224239,0.781818181818182,9.30819264534655,0.493557030614028,417964.228691761,4.19099999999996e-07,0.0129167358317537,5.89294206825219e-05
"945",23101506,0.00266077547035997,50019856,50019852,50058905,1.451,0.01,57.7,0.012652,1.59,61.32,9352.985426,1451,5620.472915,134699.3526,57700,0.041726057,9.17e-05,6.44571228264924,6.06733e-05,3,0.999239568734012,1.1235592645697,10.0304994864733,1.56430836184046,28713561.1656849,5.74999999999999e-08,0.00264740024297045,1.33752273895245e-05
"946",23101510,1.92131578922272,50155449,50019470,50219255,0.159,0,0.16,0,0.13,0.13,39.60644752,159,76.09649298,39.60644752,159,1.921315789,0.000585358,0.252384114980076,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"947",23101512,0.0317220368329776,50155450,50019467,50219254,1.808,0.1,1.81,0.055249,0.95,0.95,1300.413931,1808,41.25177861,1300.413931,1808,0.031722037,4.34e-05,0.718777761721897,0.0002291452,1,0.162543760292975,0.781818181818182,10.1302830686691,0.54846568009617,474919.848459364,4.25900000000001e-07,0.0316021610003391,0.000119875832638502
"948",23101514,0.00291127270539362,50019857,50019854,50070146,0.394,0.01,33.5,0.016119,0.11,36.79,1940.907424,394,4627.526786,70997.96185,33500,0.065178305,0.000125782,4.92583678927345,5.05293e-05,3,0.896651835621119,1.40529081694851,9.93641026313588,1.4711311995202,20685522.6690558,5.71000000000002e-08,0.00289271275939399,1.85599459996302e-05
"949",23101518,1.25752502027083,50019858,50019865,50089419,3.068,0.03,17.11,0.026885,2.48,14.24,9168.541693,3068,43447.71982,34270.14022,17113,1.267801052,0.003051104,2.98877398937736,0.00106891557429183,2,0.705958487020356,0.781818181818182,10.6033174213983,0.287446699256694,126353.967032541,1.33465589761467e-05,1.2534008044553,0.00412421581553871
"950",23101520,0.000177023183276818,50155451,50019865,50219253,1.842,0.03,1.84,0.016304,1.3,1.3,1561.328928,1842,0.276391417,1561.328928,1842,0.000177023,2.13e-07,0.847798642816306,8.20184e-05,1,0.225200731615947,0.781818181818182,9.44225583799616,0.545166320222314,2078160.35834629,5.2e-09,0.000176233432495969,7.89750780848956e-07
"951",23101524,0.00448973060760958,50019859,50019860,50035540,1.359,0.01,127.3,0.017361,1.04,154.95,14269.68423,1359,7704.115959,349335.8504,127297,0.022053608,4.97e-05,10.5000000224862,0.0001367852,4,1.1854071418713,1.02334535718058,10.0514513490479,1.32304629950597,22309129.6464605,1.241e-07,0.00446884354933128,2.08870582782963e-05
"952",23101526,0.262986212968826,50155452,50019868,50219252,0.635,0,0.64,0,1.28,1.28,533.5154497,635,140.3072077,533.5154497,635,0.262986213,0.000109615,0.840908249446019,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"953",23101530,0.00703597827663014,50019860,50019862,50034378,0.679,0.01,164.89,0.025472,0.35,183,7782.090543,679,8453.009862,418255.4951,164888,0.020210159,4.62e-05,11.4610888940329,0.000170511,4,1.21881840925333,0.96053082715144,10.1422320678534,1.37795312923722,14632359.5392441,1.85300000000001e-07,0.00700525219376347,3.07260828666729e-05
"954",23101534,0.00267981132286709,50019861,50019840,50137358,1.867,0.04,5.61,0.053476,1.22,3.07,2489.961198,1867,338.338965,5156.315751,5614,0.065616417,0.000110208,1.33268741329513,5.30926e-05,2,0.398130356386597,0.781818181818182,9.82566200483993,2.08806796686142,2195306.71646867,7.59999999999997e-08,0.00266846871666835,1.13426061987381e-05
"955",23101538,0.104757033288479,50155453,50019850,50219251,2.015,0.04,2.02,0.019802,1.11,1.11,1571.691793,2015,164.6457695,1571.691793,2015,0.104757033,0.00014833,0.780143910661857,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"956",23101542,0.00846931634612495,50019862,50019864,50033307,0.991,0.01,201.49,0.027991,2.52,205.27,12065.68428,991,9429.791705,478787.0048,201493,0.019695171,4.59e-05,12.175286625896,0.0001816023,4,1.24188096367047,1.07528718565858,10.157919113804,1.45727509469736,14500735.9310994,2.12099999999999e-07,0.00842950334550001,3.98130006249374e-05
"957",23101548,0.038556729852743,50019863,50019884,50089418,0.361,0.03,10.8,0.048148,0.11,8.76,835.5840494,361,2854.315278,15098.9514,10801,0.18904063,0.000325835,2.3143174236129,0.0003783939,2,0.608476915849455,0.781818181818182,10.2780605243595,0.469032790000276,443165.317553884,1.13539999999999e-06,0.0384166759376156,0.00014005391512737
"958",23101550,0.0602011574764664,50155454,50019884,50219250,5.08,0.06,5.08,0.011811,2.96,2.96,6639.138382,5080,399.6838152,6639.138382,5080,0.060201157,0.000135028,1.30733552897236,0.000242820916786014,1,0.390399216907635,0.781818181818182,9.73677782456018,0.461805654686838,455244.026154189,8.37169806831871e-07,0.059953810410806,0.000247347065660423
"959",23101552,0.0036763319560508,50155455,50019880,50219249,2.855,0.08,2.86,0.027972,1.81,1.81,2877.889218,2855,10.5800761,2877.889218,2855,0.003676332,5.85e-06,1.00913295255908,0.0001211826,1,0.291320438871602,0.781818181818182,9.69455636840519,0.998881527971268,819904.145154847,1.109e-07,0.00366067381336903,1.56581426817708e-05
"960",23101554,0.00512115037574049,50155456,50019880,50219248,3.239,0.05,3.24,0.015432,4.81,4.81,5469.856595,3239,28.01195816,5469.856595,3239,0.00512115,5.82e-06,1.68800980520739,0.0001625323,1,0.488192672646849,0.781818181818182,10.1439776886456,0.883742456114256,905766.892898045,1.65199999999999e-07,0.00510149358933961,1.96567864008845e-05
"961",23101562,0.00289553381373789,50019864,50019875,50032303,3.105,0.01,231,0.027965,5.78,223.72,39556.66903,3105,10006.13206,549242.1352,231000,0.018218071,4.47e-05,12.739584037445,9.80006e-05,4,1.25916993623397,1.12077635987038,10.1259278022199,1.48163668199863,60320145.9243651,6.49000000000001e-08,0.00288119332970044,1.43404840374528e-05
